breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,has_image,in_products_master,visible_on_frontend
basenji,Basenji Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
basenji,Basenji Breed Food Mat,,dine,dine,basenji-dine,dine_accessories,599,NO,NO,NO
basenji,Basenji Breed Ceramic Bowl,,dine,dine,basenji-dine,dine_accessories,899,NO,NO,NO
basenji,Basenji Breed Recipe Card,,dine,dine,basenji-dine,dine_accessories,299,NO,NO,NO
basenji,Basenji Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
basenji,Basenji Breed Adventure Bandana,,go,go,basenji-go,go_accessories,399,NO,NO,NO
basenji,Basenji Breed Travel Tag,,go,go,basenji-go,go_accessories,299,NO,NO,NO
basenji,Basenji Breed Trail Guide,,go,go,basenji-go,go_accessories,499,NO,NO,NO
basenji,Basenji Breed Play Bandana,,play,play,basenji-play,play_accessories,399,NO,NO,NO
basenji,Basenji Breed Playdate Card,,play,play,basenji-play,play_accessories,299,NO,NO,NO
basenji,Basenji Breed Activity Print,,play,play,basenji-play,play_accessories,899,NO,NO,NO
basenji,Basenji Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
basenji,Basenji Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
beagle,Beagle Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
beagle,Beagle Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
beagle,Beagle Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
beagle,Beagle Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
beagle,Beagle Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
beagle,Beagle Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
beagle,Beagle Food Storage Container,food_container,,dine,,,899,YES,YES,YES
beagle,Beagle Dining Placemat,placemat,,dine,,,449,YES,YES,YES
beagle,Beagle Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
beagle,Beagle Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
beagle,Beagle Crate Mat,crate_mat,,go,,,999,YES,YES,YES
beagle,Beagle Room Sign,room_sign,,go,,,399,YES,YES,YES
beagle,Beagle Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
beagle,Beagle Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
beagle,Beagle Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
beagle,Beagle ID Tag,id_tag,,care|emergency,,,349,YES,YES,YES
beagle,Beagle Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
beagle,Beagle Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
beagle,Beagle Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
beagle,Beagle Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
beagle,Beagle Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
beagle,Beagle Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
beagle,Beagle Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
beagle,Beagle Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
beagle,Beagle Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
beagle,Beagle Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
beagle,Beagle Training Starter Kit,training_kit,,learn,,,999,YES,YES,YES
beagle,Beagle Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
beagle,Beagle Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
beagle,Beagle First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
beagle,Beagle Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
beagle,Beagle Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
beagle,Beagle Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
beagle,Beagle Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
beagle,Beagle Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
beagle,Beagle New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
beagle,Beagle Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
beagle,Beagle First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
beagle,Beagle Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
beagle,Beagle Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
beagle,Beagle Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
beagle,Beagle Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
beagle,Beagle Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
beagle,Beagle Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
beagle,Beagle Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
beagle,Beagle First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
beagle,Beagle Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
beagle,Beagle ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
beagle,Beagle Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
beagle,Beagle Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
beagle,Beagle Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
beagle,Beagle Breed Grooming Guide,,care,care,beagle-care,care_accessories,399,NO,NO,NO
beagle,Beagle Breed Portrait Frame,,care,care,beagle-care,care_accessories,799,NO,NO,NO
beagle,Beagle Breed Wellness Kit,,care,care,beagle-care,care_accessories,1299,NO,NO,NO
beagle,Beagle Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
beagle,Beagle Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
beagle,Beagle Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
beagle,Beagle Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
beagle,Beagle Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
beagle,Beagle Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
beagle,Beagle Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
beagle,Beagle Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
beagle,Beagle Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
beagle,Beagle Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
beagle,Beagle Breed Food Mat,,dine,dine,beagle-dine,dine_accessories,599,NO,NO,NO
beagle,Beagle Breed Ceramic Bowl,,dine,dine,beagle-dine,dine_accessories,899,NO,NO,NO
beagle,Beagle Breed Recipe Card,,dine,dine,beagle-dine,dine_accessories,299,NO,NO,NO
beagle,Beagle Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
beagle,Beagle Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
beagle,Beagle Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
beagle,Beagle Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
beagle,Beagle Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
beagle,Beagle Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
beagle,Beagle Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
beagle,Beagle Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
beagle,Beagle Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
beagle,Beagle Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
beagle,Beagle Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
beagle,Beagle Breed Adventure Bandana,,go,go,beagle-go,go_accessories,399,NO,NO,NO
beagle,Beagle Breed Travel Tag,,go,go,beagle-go,go_accessories,299,NO,NO,NO
beagle,Beagle Breed Trail Guide,,go,go,beagle-go,go_accessories,499,NO,NO,NO
beagle,Beagle Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
beagle,Beagle Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
beagle,Beagle Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
beagle,Beagle Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
beagle,Beagle Breed Play Bandana,,play,play,beagle-play,play_accessories,399,NO,NO,NO
beagle,Beagle Breed Playdate Card,,play,play,beagle-play,play_accessories,299,NO,NO,NO
beagle,Beagle Breed Activity Print,,play,play,beagle-play,play_accessories,899,NO,NO,NO
beagle,Beagle Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
beagle,Beagle Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
bernese_mountain,Bernese Mountain Dog Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Feeding Mat,feeding_mat,,dine,,,699,YES,NO,YES
bernese_mountain,Bernese Mountain Dog Food Storage Container,food_container,,dine,,,899,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Dining Placemat,placemat,,dine,,,449,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Crate Mat,crate_mat,,go,,,999,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Room Sign,room_sign,,go,,,399,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
bernese_mountain,Bernese Mountain Dog ID Tag,id_tag,,care|emergency,,,349,YES,NO,YES
bernese_mountain,Bernese Mountain Dog Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Training Starter Kit,training_kit,,learn,,,999,YES,NO,YES
bernese_mountain,Bernese Mountain Dog Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
bernese_mountain,Bernese Mountain Dog First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
bernese_mountain,Bernese Mountain Dog New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
bernese_mountain,Bernese Mountain Dog First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
bernese_mountain,Bernese Mountain Dog First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
bernese_mountain,Bernese Mountain Dog Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
bichon_frise,Bichon Frise Breed Grooming Guide,,care,care,bichon-frise-care,care_accessories,399,NO,NO,NO
bichon_frise,Bichon Frise Breed Portrait Frame,,care,care,bichon-frise-care,care_accessories,799,NO,NO,NO
bichon_frise,Bichon Frise Breed Wellness Kit,,care,care,bichon-frise-care,care_accessories,1299,NO,NO,NO
bichon_frise,Bichon Frise Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
bichon_frise,Bichon Frise Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
bichon_frise,Bichon Frise Breed Food Mat,,dine,dine,bichon-frise-dine,dine_accessories,599,NO,NO,NO
bichon_frise,Bichon Frise Breed Ceramic Bowl,,dine,dine,bichon-frise-dine,dine_accessories,899,NO,NO,NO
bichon_frise,Bichon Frise Breed Recipe Card,,dine,dine,bichon-frise-dine,dine_accessories,299,NO,NO,NO
bichon_frise,Bichon Frise Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
bichon_frise,Bichon Frise Breed Adventure Bandana,,go,go,bichon-frise-go,go_accessories,399,NO,NO,NO
bichon_frise,Bichon Frise Breed Travel Tag,,go,go,bichon-frise-go,go_accessories,299,NO,NO,NO
bichon_frise,Bichon Frise Breed Trail Guide,,go,go,bichon-frise-go,go_accessories,499,NO,NO,NO
bichon_frise,Bichon Frise Breed Play Bandana,,play,play,bichon-frise-play,play_accessories,399,NO,NO,NO
bichon_frise,Bichon Frise Breed Playdate Card,,play,play,bichon-frise-play,play_accessories,299,NO,NO,NO
bichon_frise,Bichon Frise Breed Activity Print,,play,play,bichon-frise-play,play_accessories,899,NO,NO,NO
bichon_frise,Bichon Frise Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
bichon_frise,Bichon Frise Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
border_collie,Border Collie Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
border_collie,Border Collie Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
border_collie,Border Collie Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
border_collie,Border Collie Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
border_collie,Border Collie Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
border_collie,Border Collie Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
border_collie,Border Collie Food Storage Container,food_container,,dine,,,899,YES,YES,YES
border_collie,Border Collie Dining Placemat,placemat,,dine,,,449,YES,YES,YES
border_collie,Border Collie Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
border_collie,Border Collie Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
border_collie,Border Collie Crate Mat,crate_mat,,go,,,999,YES,YES,YES
border_collie,Border Collie Room Sign,room_sign,,go,,,399,YES,YES,YES
border_collie,Border Collie Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
border_collie,Border Collie Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
