breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,cloudinary_url,active
dachshund,Dachshund First Bed Set,first_bed,,adopt|go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773162769/doggy/mockups/dachshund/breed-dachshund-first_bed.webp,True
dachshund,Dachshund Food Storage Container,food_container,,dine,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124449/doggy/mockups/dachshund/breed-dachshund-food_container.webp,True
dachshund,Dachshund Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063812/doggy/mockups/dachshund/breed-dachshund-frame.webp,True
dachshund,Dachshund Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104695/doggy/mockups/dachshund/breed-dachshund-grooming_apron.webp,True
dachshund,Dachshund Grooming Kit Pouch,grooming_pouch,,care,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773130195/doggy/mockups/dachshund/breed-dachshund-grooming_pouch.webp,True
dachshund,Dachshund ID Tag,id_tag,,care|emergency,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131613/doggy/mockups/dachshund/breed-dachshund-id_tag.webp,True
dachshund,Dachshund Memorial Keepsake Box,keepsake_box,,farewell,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773157091/doggy/mockups/dachshund/breed-dachshund-keepsake_box.webp,True
dachshund,Dachshund Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063793/doggy/mockups/dachshund/breed-dachshund-keychain.webp,True
dachshund,Dachshund Training Flashcards,learning_cards,,learn,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773141492/doggy/mockups/dachshund/breed-dachshund-learning_cards.webp,True
dachshund,Dachshund Enrichment Lick Mat,lick_mat,,dine|play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126217/doggy/mockups/dachshund/breed-dachshund-lick_mat.webp,True
dachshund,Dachshund Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067492/doggy/mockups/dachshund/breed-dachshund-luggage_tag.webp,True
dachshund,Dachshund Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112094/doggy/mockups/dachshund/breed-dachshund-medical_alert_tag.webp,True
dachshund,Dachshund Medical Record Binder,medical_file,,emergency|paperwork,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773148632/doggy/mockups/dachshund/breed-dachshund-medical_file.webp,True
dachshund,Dachshund Memorial Candle,memorial_candle,,farewell,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773160416/doggy/mockups/dachshund/breed-dachshund-memorial_candle.webp,True
dachshund,Dachshund Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112059/doggy/mockups/dachshund/breed-dachshund-memorial_ornament.webp,True
dachshund,Dachshund First Year Memory Book,milestone_book,,celebrate|learn,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142929/doggy/mockups/dachshund/breed-dachshund-milestone_book.webp,True
dachshund,Dachshund Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063772/doggy/mockups/dachshund/breed-dachshund-mug.webp,True
dachshund,Dachshund Party Banner,party_banner,,celebrate,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773122226/doggy/mockups/dachshund/breed-dachshund-party_banner.webp,True
dachshund,Dachshund Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063948/doggy/mockups/dachshund/breed-dachshund-party_hat.webp,True
dachshund,Dachshund Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773065825/doggy/mockups/dachshund/breed-dachshund-passport_holder.webp,True
dachshund,Dachshund Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112076/doggy/mockups/dachshund/breed-dachshund-paw_print_frame.webp,True
dachshund,Dachshund Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156248/doggy/mockups/dachshund/breed-dachshund-paw_print_kit.webp,True
dachshund,Dachshund Personalized Leash,personalized_lead,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773137566/doggy/mockups/dachshund/breed-dachshund-personalized_lead.webp,True
dachshund,Dachshund Personalized Plush Toy,personalized_toy,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132259/doggy/mockups/dachshund/breed-dachshund-personalized_toy.webp,True
dachshund,Dachshund Pet Journal,pet_journal,,care|learn,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142188/doggy/mockups/dachshund/breed-dachshund-pet_journal.webp,True
dachshund,Dachshund Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773149655/doggy/mockups/dachshund/breed-dachshund-pet_profile_book.webp,True
dachshund,Dachshund Drying Robe,pet_robe,care,care,,breed-pet_robes,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112001/doggy/mockups/dachshund/breed-dachshund-pet_robe.webp,True
dachshund,Dachshund Bath Towel,pet_towel,care,care,,breed-pet_towels,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773068140/doggy/mockups/dachshund/breed-dachshund-pet_towel.webp,True
dachshund,Dachshund Celebration Props Set,photo_props,,celebrate|play,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136253/doggy/mockups/dachshund/breed-dachshund-photo_props.webp,True
dachshund,Dachshund Dining Placemat,placemat,,dine,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773125274/doggy/mockups/dachshund/breed-dachshund-placemat.webp,True
dachshund,Dachshund Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112113/doggy/mockups/dachshund/breed-dachshund-play_bandana.webp,True
dachshund,Dachshund Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112130/doggy/mockups/dachshund/breed-dachshund-playdate_card.webp,True
dachshund,Dachshund Poop Bag Dispenser,poop_bag_holder,,play,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773139081/doggy/mockups/dachshund/breed-dachshund-poop_bag_holder.webp,True
dachshund,Dachshund Pupcake Decoration Set,pupcake_set,,celebrate,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773117472/doggy/mockups/dachshund/breed-dachshund-pupcake_set.webp,True
dachshund,Dachshund Remembrance Card Set,remembrance_card,,farewell,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773161089/doggy/mockups/dachshund/breed-dachshund-remembrance_card.webp,True
dachshund,Dachshund Party Favor Pack,return_gift_pack,,celebrate,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773122773/doggy/mockups/dachshund/breed-dachshund-return_gift_pack.webp,True
dachshund,Dachshund Room Sign,room_sign,,go,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773128091/doggy/mockups/dachshund/breed-dachshund-room_sign.webp,True
dachshund,Dachshund Rope Tug Toy,rope_toy,,play,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773133671/doggy/mockups/dachshund/breed-dachshund-rope_toy.webp,True
dachshund,Dachshund New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773152477/doggy/mockups/dachshund/breed-dachshund-starter_kit.webp,True
dachshund,Dachshund Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063867/doggy/mockups/dachshund/breed-dachshund-tote_bag.webp,True
dachshund,Dachshund Training Starter Kit,training_kit,,learn,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773140832/doggy/mockups/dachshund/breed-dachshund-training_kit.webp,True
dachshund,Dachshund Training Journal,training_log,learn,learn,,breed-training_logs,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112038/doggy/mockups/dachshund/breed-dachshund-training_log.webp,True
dachshund,Dachshund Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103496/doggy/mockups/dachshund/breed-dachshund-travel_bowl.webp,True
dachshund,Dachshund Travel Organizer Pouch,travel_pouch,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773128742/doggy/mockups/dachshund/breed-dachshund-travel_pouch.webp,True
dachshund,Dachshund Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063889/doggy/mockups/dachshund/breed-dachshund-treat_jar.webp,True
dachshund,Dachshund Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112021/doggy/mockups/dachshund/breed-dachshund-treat_pouch.webp,True
dachshund,Dachshund Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773143615/doggy/mockups/dachshund/breed-dachshund-vaccine_folder.webp,True
dachshund,Dachshund Walking Harness Set,walking_set,,play,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136922/doggy/mockups/dachshund/breed-dachshund-walking_set.webp,True
dachshund,Dachshund Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773161783/doggy/mockups/dachshund/breed-dachshund-welcome_kit.webp,True
dachshund,Dachshund Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773063831/doggy/mockups/dachshund/breed-dachshund-welcome_mat.webp,True
dalmatian,Dalmatian Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064000/doggy/mockups/dalmatian/breed-dalmatian-bandana.webp,True
dalmatian,Dalmatian Cozy Blanket,blanket,go,care|go,,breed-blankets,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064171/doggy/mockups/dalmatian/breed-dalmatian-blanket.webp,True
dalmatian,Dalmatian Food Bowl,bowl,dine,dine,,breed-bowls,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064108/doggy/mockups/dalmatian/breed-dalmatian-bowl.webp,True
dalmatian,Dalmatian Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773066512/doggy/mockups/dalmatian/breed-dalmatian-carrier_tag.webp,True
dalmatian,Dalmatian ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064192/doggy/mockups/dalmatian/breed-dalmatian-collar_tag.webp,True
dalmatian,Dalmatian Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104094/doggy/mockups/dalmatian/breed-dalmatian-emergency_card.webp,True
dalmatian,Dalmatian Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064060/doggy/mockups/dalmatian/breed-dalmatian-frame.webp,True
dalmatian,Dalmatian Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104731/doggy/mockups/dalmatian/breed-dalmatian-grooming_apron.webp,True
dalmatian,Dalmatian Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064040/doggy/mockups/dalmatian/breed-dalmatian-keychain.webp,True
dalmatian,Dalmatian Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067510/doggy/mockups/dalmatian/breed-dalmatian-luggage_tag.webp,True
dalmatian,Dalmatian Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112381/doggy/mockups/dalmatian/breed-dalmatian-medical_alert_tag.webp,True
dalmatian,Dalmatian Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112344/doggy/mockups/dalmatian/breed-dalmatian-memorial_ornament.webp,True
dalmatian,Dalmatian Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064018/doggy/mockups/dalmatian/breed-dalmatian-mug.webp,True
dalmatian,Dalmatian Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064214/doggy/mockups/dalmatian/breed-dalmatian-party_hat.webp,True
dalmatian,Dalmatian Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773065847/doggy/mockups/dalmatian/breed-dalmatian-passport_holder.webp,True
dalmatian,Dalmatian Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112364/doggy/mockups/dalmatian/breed-dalmatian-paw_print_frame.webp,True
dalmatian,Dalmatian Drying Robe,pet_robe,care,care,,breed-pet_robes,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112289/doggy/mockups/dalmatian/breed-dalmatian-pet_robe.webp,True
dalmatian,Dalmatian Bath Towel,pet_towel,care,care,,breed-pet_towels,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773102932/doggy/mockups/dalmatian/breed-dalmatian-pet_towel.webp,True
dalmatian,Dalmatian Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112401/doggy/mockups/dalmatian/breed-dalmatian-play_bandana.webp,True
dalmatian,Dalmatian Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112419/doggy/mockups/dalmatian/breed-dalmatian-playdate_card.webp,True
dalmatian,Dalmatian Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064130/doggy/mockups/dalmatian/breed-dalmatian-tote_bag.webp,True
dalmatian,Dalmatian Training Journal,training_log,learn,learn,,breed-training_logs,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112325/doggy/mockups/dalmatian/breed-dalmatian-training_log.webp,True
dalmatian,Dalmatian Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103515/doggy/mockups/dalmatian/breed-dalmatian-travel_bowl.webp,True
dalmatian,Dalmatian Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064149/doggy/mockups/dalmatian/breed-dalmatian-treat_jar.webp,True
dalmatian,Dalmatian Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773112307/doggy/mockups/dalmatian/breed-dalmatian-treat_pouch.webp,True
dalmatian,Dalmatian Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064083/doggy/mockups/dalmatian/breed-dalmatian-welcome_mat.webp,True
doberman,Doberman Outdoor Activity Toy,activity_toy,,play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773139770/doggy/mockups/doberman/breed-doberman-activity_toy.webp,True
doberman,Doberman Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773164464/doggy/mockups/doberman/breed-doberman-adoption_folder.webp,True
doberman,Doberman Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064241/doggy/mockups/doberman/breed-doberman-bandana.webp,True
doberman,Doberman Birthday Card,birthday_card,,celebrate,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773120812/doggy/mockups/doberman/breed-doberman-birthday_card.webp,True
doberman,Doberman Cozy Blanket,blanket,go,care|go,,breed-blankets,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064410/doggy/mockups/doberman/breed-doberman-blanket.webp,True
doberman,Doberman Food Bowl,bowl,dine,dine,,breed-bowls,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064341/doggy/mockups/doberman/breed-doberman-bowl.webp,True
doberman,Doberman Care Checklist Poster,breed_checklist,,advisory,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153281/doggy/mockups/doberman/breed-doberman-breed_checklist.webp,True
doberman,Doberman Mini-Me Plush,breed_plush,,play,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132987/doggy/mockups/doberman/breed-doberman-breed_plush.webp,True
doberman,Doberman Birthday Cake Topper,cake_topper,,celebrate,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773116924/doggy/mockups/doberman/breed-doberman-cake_topper.webp,True
doberman,Doberman Car Seat Cover,car_seat_protector,,go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773129623/doggy/mockups/doberman/breed-doberman-car_seat_protector.webp,True
doberman,Doberman Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773154915/doggy/mockups/doberman/breed-doberman-car_sticker.webp,True
doberman,Doberman Care Guide Book,care_guide,,advisory|learn,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773151781/doggy/mockups/doberman/breed-doberman-care_guide.webp,True
doberman,Doberman Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773066288/doggy/mockups/doberman/breed-doberman-carrier_tag.webp,True
doberman,Doberman ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773064427/doggy/mockups/doberman/breed-doberman-collar_tag.webp,True
doberman,Doberman Crate Mat,crate_mat,,go,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127517/doggy/mockups/doberman/breed-doberman-crate_mat.webp,True
doberman,Doberman Cushion Cover,cushion_cover,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126922/doggy/mockups/doberman/breed-doberman-cushion_cover.webp,True
doberman,Doberman Document Holder,document_holder,,paperwork,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773145675/doggy/mockups/doberman/breed-doberman-document_holder.webp,True
doberman,Doberman Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103877/doggy/mockups/doberman/breed-doberman-emergency_card.webp,True
